Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
33.48,6,63.36,305.378094605014,0.1,0.09,0.13,0.09,0.84,0.0,0.0,84,9,10,13,0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,12589,60,1474,125.89,194.4926523501129,125.89,0.0032746291160583,100,37827.39181818188
36.6,6,67.82,555.9419444628537,0.06,0.29,0.01,0.06,0.95,0.0,0.0,95,29,6,1,0.89,0.07,0.01,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,16371,60,1514,163.71,311.870417761524,163.71,0.0017987608909606,100,97263.15747474752
38.96,6,64.0,407.25707866172246,0.11,0.1,0.0,0.09,0.98,0.0,0.0,98,10,11,0,0.92,0.05,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,1.0,1.0,21644,60,2962,216.44,522.2748670649169,216.44,0.0024554705619812,100,272771.0367676766
32.84,6,75.46,124.960941363781,0.04,0.11,0.08,0.08,0.78,0.0,0.0,78,11,4,8,0.7,0.14,0.02,0.0,0.0,0.0,0.0,0.9,0.1,0.01,0.0,0.0,0.0,1.0,1.0,11578,60,2057,115.78,219.54468862404823,115.78,0.0080025100708007,100,48199.87030303029
32.92,6,71.0,484.21217900467786,0.09,0.18,0.1,0.1,0.83,0.0,0.0,83,18,9,10,0.85,0.06,0.0,0.0,0.0,0.0,0.0,0.93,0.05,0.01,0.01,0.01,0.0,0.99,0.99,11608,60,559,116.08,131.46967849521957,116.08,0.0025954008102416,100,17284.276363636396
37.12,6,64.0,2559.3126845817774,0.15,0.13,0.03,0.12,0.97,0.0,0.0,97,13,15,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12902,60,567,129.02,156.9854899040165,129.02,0.0003907394409179,100,24644.44404040407
38.12,6,67.18,676.9242687359186,0.14,0.07,0.02,0.13,0.93,0.0,0.0,93,7,14,2,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.95,0.04,0.01,0.01,0.0,0.0,0.99,0.99,14038,60,559,140.38,160.91636449919062,140.38,0.0014772796630859,100,25894.076363636377
36.8,6,65.91,380.5610373302048,0.16,0.06,0.05,0.17,0.93,0.0,0.0,93,6,16,5,0.91,0.07,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,14212,60,559,142.12,168.50161285683154,142.12,0.0026277089118957,100,28392.79353535353
38.2,6,63.36,3586.68388332578,0.13,0.5,0.02,0.07,0.97,0.0,0.0,97,50,13,2,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,10625,60,559,106.25,123.04112599805272,106.25,0.0002788305282592,100,15139.118686868687
36.64,6,64.0,444.932601945723,0.2,0.25,0.03,0.2,0.97,0.0,0.0,97,25,20,3,0.98,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16671,60,559,166.71,191.63287159239533,166.71,0.0022475314140319,100,36723.15747474747
33.56,6,61.46,361.49628273614064,0.09,0.04,0.03,0.1,0.9,0.0,0.0,90,4,9,3,0.91,0.02,0.0,0.0,0.0,0.0,0.0,0.93,0.02,0.01,0.02,0.01,0.02,0.98,0.98,11737,60,559,117.37,140.53639343169397,117.37,0.0027662897109985,100,19750.47787878788
35.52,6,65.28,300.0794859668992,0.05,0.27,0.0,0.09,0.97,0.0,0.0,97,27,5,0,0.85,0.09,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.0,0.01,1.0,1.0,9898,60,559,98.98,107.10364846797476,98.98,0.0033329892158508,100,11471.19151515151
40.36,6,64.0,5458.490369599167,0.11,0.09,0.0,0.1,1.0,0.0,0.0,100,9,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12246,66,567,122.46,146.10930044582273,122.46,0.0001832103729248,100,21347.92767676769
36.96,6,65.91,357.3662465886948,0.23,0.36,0.03,0.11,0.93,0.0,0.0,93,36,23,3,0.95,0.01,0.02,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,12849,60,567,128.49,154.98514070188742,128.49,0.0027982592582702,100,24020.39383838384
35.92,6,63.36,1079.8789922889766,0.1,0.34,0.12,0.09,0.87,0.0,0.0,87,34,10,12,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,11419,60,559,114.19,137.78424760795005,114.19,0.0009260392189025,100,18984.49888888889
33.44,6,69.1,303.12213404485504,0.1,0.11,0.07,0.12,0.87,0.0,0.0,87,11,10,7,0.88,0.02,0.0,0.0,0.0,0.0,0.0,0.93,0.05,0.0,0.0,0.01,0.01,1.0,1.0,12121,60,559,121.21,139.96762215785924,121.21,0.003299012184143,100,19590.935252525247
36.76,6,64.0,698.5384051695423,0.21,0.22,0.08,0.1,0.91,0.0,0.0,91,22,21,8,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,11952,60,559,119.52,145.75498189590203,119.52,0.0014321494102478,100,21244.51474747473
31.72,6,72.91,318.5108683766084,0.13,0.2,0.17,0.09,0.76,0.0,0.0,76,20,13,17,0.86,0.06,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.01,0.0,0.0,0.99,0.99,13084,60,1274,130.84,200.6171649403084,130.84,0.0031396198272705,100,40247.24686868689
35.6,6,64.0,808.1588454609389,0.31,0.0,0.0,0.26,0.98,0.0,0.0,98,0,31,0,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,19526,60,559,195.26,212.3763393011318,195.26,0.0012388801574707,100,45103.70949494946
37.2,6,65.91,1016.052170037112,0.38,0.44,0.03,0.24,0.96,0.0,0.0,96,44,38,3,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,18870,60,559,188.7,205.56861274390727,188.7,0.0009842205047607,100,42258.45454545452
34.08,6,63.36,399.5176417022752,0.1,0.36,0.08,0.1,0.85,0.0,0.0,85,36,10,8,0.91,0.01,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.01,0.0,0.0,0.99,0.99,11924,60,559,119.24,142.87651799347367,119.24,0.0025030279159545,100,20413.6993939394
35.44,6,65.27,357.64232390973467,0.1,0.05,0.02,0.11,0.95,0.0,0.0,95,5,10,2,0.93,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,11588,60,547,115.88,137.07229383567548,115.88,0.0027961015701293,100,18788.813737373755
36.92,6,64.0,2602.135407942328,0.14,0.11,0.13,0.11,0.87,0.0,0.0,87,11,14,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12461,60,567,124.61,151.62039887012355,124.61,0.0003843092918395,100,22988.745353535363
34.0,6,67.82,579.7169074607227,0.27,0.08,0.0,0.23,0.93,0.0,0.0,93,8,27,0,0.91,0.02,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,1.0,1.0,19696,60,1274,196.96,230.01989022471483,196.96,0.001724989414215,100,52909.14989898986
38.08,6,65.91,656.1894644949632,0.07,0.41,0.0,0.08,0.98,0.0,0.0,98,41,7,0,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,10809,66,547,108.09,122.1188438374768,108.09,0.0016906118392944,100,14913.012020202044
35.64,6,65.91,588.2870082710468,0.07,0.19,0.1,0.08,0.88,0.0,0.0,88,19,7,10,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,11788,60,1227,117.88,166.82267123015262,117.88,0.0016998600959777,100,27829.80363636359
36.92,6,63.36,388.9160469558444,0.18,0.19,0.02,0.12,0.94,0.0,0.0,94,19,18,2,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,12675,60,559,126.75,151.52113397280274,126.75,0.0025813579559326,100,22958.65404040404
35.88,6,71.64,313.7748705043076,0.12,0.28,0.0,0.08,0.93,0.0,0.0,93,28,12,0,0.89,0.03,0.02,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.0,0.01,0.0,1.0,1.0,11162,60,559,111.62,124.2646068888986,111.62,0.0031870102882385,100,15441.692525252509
37.32,6,65.91,412.8902189321153,0.35,0.07,0.0,0.15,0.96,0.0,0.0,96,7,35,0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,14573,60,559,145.73,173.48628770079208,145.73,0.002428331375122,100,30097.492020202004
37.52,6,64.0,804.7568156657182,0.09,0.51,0.0,0.07,0.99,0.0,0.0,99,51,9,0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,10567,66,559,105.67,123.19993235928874,105.67,0.0012426400184631,100,15178.22333333332
33.6,6,69.73,177.81606486042833,0.07,0.36,0.06,0.04,0.88,0.0,0.0,88,36,7,6,0.87,0.03,0.0,0.0,0.0,0.0,0.0,0.94,0.05,0.0,0.0,0.01,0.0,1.0,1.0,8613,60,559,86.13,73.84267401070001,86.13,0.0056244182586669,100,5452.7405050505095
34.76,6,64.0,1241.0027901306894,0.09,0.21,0.12,0.05,0.88,0.0,0.0,88,21,9,12,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9365,60,559,93.65,106.3598214372402,93.65,0.000805811882019,100,11312.41161616162
36.28,6,64.0,738.650976607559,0.26,0.13,0.0,0.2,1.0,0.0,0.0,100,13,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16648,66,559,166.48,193.40450518605448,166.48,0.0013538384437561,100,37405.30262626257
29.96,6,67.19,549.8462272585454,0.07,0.1,0.41,0.07,0.56,0.0,0.0,56,10,7,41,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.0,0.01,1.0,1.0,10969,60,1274,109.69,165.3667301924588,109.69,0.0018190312385559,100,27346.155454545464
31.72,6,67.18,214.9419432336117,0.27,0.15,0.14,0.16,0.74,0.0,0.0,74,15,27,14,0.79,0.08,0.01,0.0,0.0,0.0,0.0,0.88,0.07,0.0,0.03,0.01,0.01,0.97,0.97,13724,60,559,137.24,159.89157437324687,137.24,0.0046545982360839,100,25565.31555555553
34.6,6,64.64,592.8629785742354,0.11,0.42,0.04,0.09,0.93,0.0,0.0,93,42,11,4,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.0,0.01,0.99,0.99,11593,60,559,115.93,140.00478022142127,115.93,0.0016867423057556,100,19601.338484848475
34.56,6,62.72,321.5807685023963,0.02,0.17,0.17,0.02,0.81,0.0,0.0,81,17,2,17,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,7972,60,547,79.72,67.46837343631023,79.72,0.0031096577644348,100,4551.981414141413
38.76,6,65.27,641.4122893272388,0.21,0.27,0.0,0.1,0.97,0.0,0.0,97,27,21,0,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,12489,60,559,124.89,146.53616060084417,124.89,0.0015590810775756,100,21472.846363636392
39.2,6,65.27,640.4593137778863,0.24,0.17,0.03,0.15,0.95,0.0,0.0,95,17,24,3,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,14457,60,559,144.57,169.3782602653159,144.57,0.0015613889694213,100,28688.99505050509
38.2,6,65.27,939.020480535879,0.11,0.43,0.0,0.06,0.95,0.0,0.0,95,43,11,0,0.94,0.0,0.02,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,10260,60,559,102.6,110.3910404796595,102.6,0.0010649514198303,100,12186.18181818182
36.16,6,68.45,452.0469430843663,0.23,0.39,0.0,0.12,0.93,0.0,0.0,93,39,23,0,0.9,0.02,0.0,0.0,0.0,0.0,0.0,0.93,0.04,0.0,0.02,0.01,0.0,0.98,0.98,14015,60,1195,140.15,185.91848843897785,140.15,0.0022121787071228,100,34565.68434343433
33.44,6,67.82,574.342682728108,0.17,0.2,0.14,0.14,0.81,0.0,0.0,81,20,17,14,0.92,0.03,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.0,0.02,0.0,1.0,1.0,15443,60,1474,154.43,214.16331231897388,154.43,0.0017416906356811,100,45865.92434343434
33.52,6,65.27,275.1016306821685,0.15,0.13,0.16,0.13,0.82,0.0,0.0,82,13,15,16,0.94,0.03,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,12901,60,559,129.01,157.6565436560619,129.01,0.0036350297927856,100,24855.585757575755
36.64,6,67.82,355.8656734146714,0.69,0.05,0.0,0.5,0.97,0.0,0.0,97,5,69,0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,31932,60,1274,319.32,258.0803210653849,319.32,0.0028116703033447,100,66605.45212121215
36.76,6,64.0,1098.0428294675114,0.13,0.22,0.08,0.1,0.92,0.0,0.0,92,22,13,8,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11563,60,559,115.63,138.47317903887134,115.63,0.0009107112884521,100,19174.82131313132
36.76,6,62.72,434.7050666312903,0.15,0.19,0.03,0.09,0.93,0.0,0.0,93,19,15,3,0.92,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.02,0.01,0.0,0.98,0.98,10677,60,559,106.77,115.95365279265503,106.77,0.002300579547882,100,13445.2495959596
35.08,6,67.81,374.2738818775872,0.08,0.13,0.09,0.1,0.86,0.0,0.0,86,13,8,9,0.87,0.03,0.0,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.03,0.0,0.0,0.97,0.97,11328,60,559,113.28,130.7746986927588,113.28,0.0026718592643737,100,17102.021818181845
33.44,6,64.0,594.2859733738375,0.08,0.21,0.26,0.08,0.73,0.0,0.0,73,21,8,26,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,10766,60,559,107.66,131.73375506005374,107.66,0.0016827011108398,100,17353.782222222235
29.88,6,65.27,455.64556516486897,0.1,0.25,0.37,0.06,0.57,0.0,0.0,57,25,10,37,0.94,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.01,0.01,0.0,0.99,0.99,11076,60,1449,110.76,179.15340303265754,110.76,0.002194697856903,100,32095.94181818183
35.4,6,64.0,1458.386155723768,0.11,0.45,0.07,0.11,0.93,0.0,0.0,93,45,11,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12273,60,567,122.73,150.64178227057917,122.73,0.0006857109069824,100,22692.946565656584
35.84,6,64.0,868.5225832636191,0.29,0.3,0.02,0.14,0.97,0.0,0.0,97,30,29,2,0.97,0.02,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,13565,60,559,135.65,163.74181296520237,135.65,0.0011517596244812,100,26811.38131313132
35.44,6,71.64,450.1036107626417,0.1,0.32,0.06,0.12,0.9,0.0,0.0,90,32,10,6,0.94,0.02,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,12669,60,567,126.69,146.48361131484427,126.69,0.0022255110740661,100,21457.44838383837
36.16,6,64.63,502.9575694784202,0.22,0.18,0.01,0.14,0.97,0.0,0.0,97,18,22,1,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,13814,60,559,138.14,168.32688376483358,138.14,0.0020093894004821,100,28333.9397979798
38.68,6,67.82,572.8100208540178,0.16,0.52,0.0,0.1,0.98,0.0,0.0,98,52,16,0,0.95,0.03,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,11440,66,559,114.4,132.50736590922793,114.4,0.0017457890510559,100,17558.20202020202
35.16,6,71.64,611.5126332210705,0.06,0.3,0.0,0.07,0.93,0.0,0.0,93,30,6,0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.0,0.01,0.0,1.0,1.0,10969,60,1350,109.69,158.72800539592782,109.69,0.0016355109214782,100,25194.579696969693
31.96,6,62.71,97.18607165481936,0.08,0.1,0.06,0.15,0.83,0.0,0.0,83,10,8,6,0.73,0.07,0.02,0.0,0.0,0.0,0.0,0.9,0.04,0.01,0.05,0.01,0.0,0.95,0.95,15197,60,1514,151.97,246.9466247077402,151.97,0.0102895498275756,100,60982.63545454548
35.32,6,64.0,753.5160636040753,0.27,0.16,0.0,0.14,0.99,0.0,0.0,99,16,27,0,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,13030,60,559,130.3,158.64218680522353,130.3,0.0013271212577819,100,25167.343434343435
36.96,6,64.0,2060.921008667623,0.11,0.26,0.01,0.11,0.99,0.0,0.0,99,26,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12393,60,559,123.93,151.88866569852004,123.93,0.0004852294921875,100,23070.16676767678
35.2,6,64.0,2488.241331237208,0.09,0.16,0.23,0.06,0.77,0.0,0.0,77,16,9,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9944,60,559,99.44,114.38701981881644,99.44,0.0004018998146057,100,13084.390303030304
33.52,6,65.93,525.9117525359547,0.06,0.31,0.06,0.09,0.87,0.0,0.0,87,31,6,6,0.85,0.04,0.01,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,1.0,1.0,11569,60,1331,115.69,172.5298800061878,115.69,0.001901478767395,100,29766.55949494956
34.88,6,64.0,1431.0049061418893,0.1,0.22,0.12,0.09,0.86,0.0,0.0,86,22,10,12,0.97,0.0,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,12267,60,1411,122.67,184.81172811400492,122.67,0.0010593914985656,100,34155.374848484884
38.4,6,64.0,1699.1788302686325,0.08,0.43,0.07,0.02,0.93,0.0,0.0,93,43,8,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8244,60,559,82.44,68.64538063721608,82.44,0.0005885291099548,100,4712.18828282828
38.08,6,63.36,1312.5781183988584,0.08,0.37,0.0,0.08,0.99,0.0,0.0,99,37,8,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,11082,60,559,110.82,129.81108106658982,110.82,0.0007618808746337,100,16850.916767676754
35.52,6,67.82,311.54003563807225,0.2,0.22,0.04,0.1,0.93,0.0,0.0,93,22,20,4,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,15044,60,2962,150.44,318.76673083442824,150.44,0.0033142590522766,100,101612.2286868688
37.36,6,65.91,984.795706094772,0.1,0.52,0.05,0.1,0.94,0.0,0.0,94,52,10,5,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,11678,60,559,116.78,138.06019621084783,116.78,0.0010154604911804,100,19060.617777777807
36.88,6,65.91,408.4297530318404,0.26,0.3,0.0,0.13,0.99,0.0,0.0,99,30,26,0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,15262,66,1514,152.62,219.9151709733606,152.62,0.002448410987854,100,48362.682424242426
35.24,6,67.18,640.558103450119,0.08,0.36,0.07,0.1,0.88,0.0,0.0,88,36,8,7,0.92,0.02,0.01,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,11747,60,567,117.47,133.882464282759,117.47,0.0015611481666564,100,17924.514242424237
36.04,6,71.0,307.6128290334954,0.26,0.16,0.0,0.13,0.91,0.0,0.0,91,16,26,0,0.89,0.02,0.02,0.0,0.0,0.0,0.0,0.91,0.08,0.0,0.01,0.0,0.0,0.99,0.99,14269,60,559,142.69,163.1086701644896,142.69,0.0032508707046508,100,26604.438282828265
36.76,6,64.0,737.7999183799834,0.21,0.22,0.01,0.21,0.99,0.0,0.0,99,22,21,1,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17113,60,559,171.13,195.3216800226453,171.13,0.0013554000854492,100,38150.55868686864
36.08,6,65.91,541.9788677158293,0.13,0.18,0.09,0.15,0.9,0.0,0.0,90,18,13,9,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,14996,60,1449,149.96,209.48339149710964,149.96,0.0018453097343444,100,43883.2913131313
36.84,6,64.0,10114.311895632882,0.66,0.17,0.03,0.49,0.97,0.0,0.0,97,17,66,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30671,60,559,306.71,241.61164661037705,306.71,9.887933731079102e-05,100,58376.187777777726
35.72,6,64.0,622.9833600936338,0.2,0.23,0.02,0.14,0.94,0.0,0.0,94,23,20,2,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,13980,60,559,139.8,166.2193390880516,139.8,0.001605200767517,100,27628.86868686868
35.68,6,65.27,1957.1748544124237,0.21,0.25,0.0,0.12,0.97,0.0,0.0,97,25,21,0,0.96,0.01,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,12815,60,559,128.15,155.90954221450136,128.15,0.0005109500885009,100,24307.78535353538
31.32,6,67.84,243.537718320327,0.08,0.16,0.1,0.08,0.73,0.0,0.0,73,16,8,10,0.74,0.05,0.01,0.0,0.0,0.0,0.0,0.84,0.14,0.0,0.02,0.0,0.0,0.98,0.98,10814,60,788,108.14,117.7363961988772,108.14,0.0041061496734619,100,13861.858989898985
36.0,6,64.0,1911.567471982572,0.2,0.32,0.17,0.09,0.83,0.0,0.0,83,32,20,17,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11361,60,559,113.61,136.98388130496866,113.61,0.0005231404304504,100,18764.58373737374
39.28,6,64.0,1441.5446849899813,0.12,0.48,0.02,0.07,0.98,0.0,0.0,98,48,12,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10707,60,559,107.07,122.85182460216376,107.07,0.0006937193870544,100,15092.570808080807
38.12,6,64.0,417.3449273977933,0.07,0.46,0.01,0.06,0.99,0.0,0.0,99,46,7,1,0.96,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9669,60,559,96.69,105.13067337769924,96.69,0.0023961210250854,100,11052.45848484848
35.64,6,67.82,410.7009512805323,0.19,0.44,0.03,0.14,0.9,0.0,0.0,90,44,19,3,0.91,0.01,0.01,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,1.0,1.0,15453,60,984,154.53,185.07074568686127,154.53,0.0024348902702331,100,34251.18090909088
37.8,6,65.91,1767.0643747893496,0.2,0.28,0.01,0.18,0.97,0.0,0.0,97,28,20,1,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,15677,60,559,156.77,181.236206998692,156.77,0.0005659198760986,100,32846.56272727273
38.24,6,65.91,375.5896930757348,0.26,0.22,0.0,0.23,0.99,0.0,0.0,99,22,26,0,0.96,0.03,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,17841,60,567,178.41,200.51182463431385,178.41,0.0026624989509582,100,40204.99181818183
38.84,6,71.64,221.66751226111955,0.14,0.25,0.02,0.05,0.95,0.0,0.0,95,25,14,2,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,9445,60,559,94.45,87.00451340899133,94.45,0.0045112705230712,100,7569.785353535352
35.0,6,64.0,5655.825995496164,0.08,0.29,0.13,0.06,0.87,0.0,0.0,87,29,8,13,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9864,60,547,98.64,114.0087290650602,98.64,0.0001768493652343,100,12997.9903030303
33.28,6,65.91,782.2275270421485,0.11,0.08,0.29,0.04,0.7,0.0,0.0,70,8,11,29,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,8707,60,547,87.07,86.02786194194897,87.07,0.0012784099578857,100,7400.793030303032
33.64,6,65.91,378.8177299859376,0.26,0.16,0.13,0.22,0.8,0.0,0.0,80,16,26,13,0.93,0.0,0.02,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,1.0,1.0,18657,60,559,186.57,202.60152736070103,186.57,0.0026398015022277,100,41047.3788888889
31.76,6,64.0,26414.15706278733,0.08,0.24,0.35,0.05,0.65,0.0,0.0,65,24,8,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9191,60,547,91.91,105.16539114627724,91.91,3.894805908203125e-05,100,11059.759494949489
28.64,6,64.0,633.457226612941,0.02,0.08,0.56,0.0,0.43,0.0,0.0,43,8,2,56,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6618,60,86,66.18,8.258916210356954,66.18,0.0015786504745483,100,68.20969696969688
34.28,6,67.82,225.23223712862065,0.11,0.19,0.05,0.12,0.87,0.0,0.0,87,19,11,5,0.87,0.03,0.0,0.0,0.0,0.0,0.0,0.92,0.07,0.0,0.0,0.01,0.0,1.0,1.0,12713,60,559,127.13,144.19912263844384,127.13,0.0044398713111877,100,20793.386969696967
37.6,6,64.0,1096.8769777136192,0.17,0.06,0.0,0.14,0.99,0.0,0.0,99,6,17,0,0.96,0.03,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,13267,60,575,132.67,158.88996605554215,132.67,0.000913279056549,100,25246.021313131336
